表面,裏面,Word,Audio,Image
shortage<br>[sound:ukshorn003.mp3],"不足, 欠乏<br><img src=""shortage.jpg""><br><i>a situation in which there is not enough of something that is needed</i><br>food shortages",shortage,ukshorn003.mp3,shortage.jpg
shuttle<br>[sound:ukshun_011.mp3],"a(近距離間の)定期往復便，折り返し運転.<br><img src=""shuttle.jpg""><br><i>a vehicle or aircraft that travels regularly between two places:</i><br>To get across town, you can take the shuttle from Times Square to Grand Central.",shuttle,ukshun_011.mp3,shuttle.jpg
sightseeing<br>[sound:uksiege012.mp3],"観光<br><img src=""sightseeing.jpg""><br><i>the activity of visiting interesting or beautiful places</i><br>a sightseeing tour of London",sightseeing,uksiege012.mp3,sightseeing.jpg
significant<br>[sound:uksiege023.mp3],"重要な, （量が）かなりの<br><img src=""paste-cf48caaca9ea320ffb5f66c8ba4488cabf7fd7f9.jpg""><br><i>important or large</i><br>These measures will save a significant amount of money.",significant,uksiege023.mp3,paste-cf48caaca9ea320ffb5f66c8ba4488cabf7fd7f9.jpg
simplify<br>[sound:uksimil010.mp3],"～を簡単にする, 簡略化する<br><img src=""simplify.jpg""><br><i>to make something easier to do or understand</i><br>We need to simplify the instructions.",simplify,uksimil010.mp3,simplify.jpg
situation<br>[sound:uksitua002.mp3],"状況, 状態<br><img src=""paste-e57ba567449246ac50f7316845eb2a5f1530592e.png""><br><i>the set of things that are happening at a particular time and place</i><br>the current political situation",situation,uksitua002.mp3,paste-e57ba567449246ac50f7316845eb2a5f1530592e.png
slump<br>[sound:ukslove021.mp3],"（物価や価値などが）下落する, 急落する<br><img src=""slump.jpg""><br><i>(of prices, values, or sales) to fallsuddenly:
If a price, value, or amount slumps, it goes down suddenly.</i><br>Sales have slumped by 50 percent.",slump,ukslove021.mp3,slump.jpg
software<br>[sound:uksodiu014.mp3],"ソフトウェア<br><img src=""software.jpg""><br><i>programs that you use to make a computer do different things</i><br>educational software",software,uksodiu014.mp3,software.jpg
solar<br>[sound:uksodiu023.mp3],"太陽の, 太陽光の<br><img src=""solar.jpg""><br><i>relating to the sun</i><br>solar power",solar,uksodiu023.mp3,solar.jpg
spacious<br>[sound:uksouth030.mp3],"広い, 広々とした<br><img src=""spacious.jpg""><br><i>large and with a lot of space</i><br>a spacious apartment/office",spacious,uksouth030.mp3,spacious.jpg
spare<br>[sound:ukspaci022.mp3],"予備の, 余分の, 控えの<br><img src=""spare.jpg""><br><i>If something is sparse, it is extra and not being used.</i><br>a spare bedroom",spare,ukspaci022.mp3,spare.jpg
spare time,"余暇, 空き時間<br><img src=""spare-time.jpg""><br><i>time when you are not working</i><br>I enjoy gardening in my spare time.",spare time,,spare-time.jpg
specialize<br>[sound:ukspeci002.mp3],"（～を）専門とする<br><img src=""specialize.jpg""><br><i>to spend most of your time studying one subject or doing one type of business</i><br>She works for a company specializing in business law.",specialize,ukspeci002.mp3,specialize.jpg
specialty<br>[sound:ukspeci006.mp3],"専門，本職<br><img src=""specialty.jpg""><br><i>A special pursuit, occupation, aptitude, or skill.</i><br>When she finished, she sat down at the station that was her specialty: communications.",specialty,ukspeci006.mp3,specialty.jpg
specification<br>[sound:ukspeci010.mp3],"明細, 細かい指定（指示）<br><img src=""paste-caf589235038dee748006ab8e5666cc1a58c8c92.png""><br><i>a detailed description of how something should be done, made, etc.</i><br>They are made exactly to the customer’s specifications.",specification,ukspeci010.mp3,paste-caf589235038dee748006ab8e5666cc1a58c8c92.png
specify<br>[sound:ukspeci014.mp3],"～を明確に述べる, （細かく）指定する<br><img src=""specify.jpg""><br><i>to say or describe something in an exact way</i><br>They didn't specify what colour they wanted.",specify,ukspeci014.mp3,specify.jpg
spectator<br>[sound:ukspeci027.mp3],"観客, 観衆<br><img src=""spectator.jpg""><br><i>someone who watches an event, sport, etc.</i><br>They won 4–0 in front of 40,000 cheering spectators.",spectator,ukspeci027.mp3,spectator.jpg
stable<br>[sound:ukstabl001.mp3],"安定した<br><img src=""stable.jpg""><br><i>not likely to change or end suddenly</i><br>a stable relationship",stable,ukstabl001.mp3,stable.jpg
stadium<br>[sound:ukstabl007.mp3],"競技場, スタジアム<br><img src=""stadium.jpg""><br><i>a very large building with seats around an open area in the middle, used for playing and watching sports or for other events such as music shows</i><br>a football stadium",stadium,ukstabl007.mp3,stadium.jpg
staff<br>[sound:ukstabl009.mp3],"社員, スタッフ, 職員<br><img src=""staff.jpg""><br><i>the people who work for an organization</i><br>The company has a staff of over 500 employees.",staff,ukstabl009.mp3,staff.jpg
stapler<br>[sound:ukstand021.mp3],"ホッチキス（ホチキス）, ステープラー<br><img src=""stapler.jpg""><br><i>a piece of equipment used for putting staples through paper</i><br>He is married with 2 young children, and has a desk stapler shaped like a shark.",stapler,ukstand021.mp3,stapler.jpg
stare<br>[sound:ukstabl029.mp3],"じっと見つめる, 凝視する<br><img src=""stare.jpg""><br><i>to look straight ahead without moving your eyes</i><br>I just sat there, staring into space.",stare,ukstabl029.mp3,stare.jpg
starter<br>[sound:ukstarg017.mp3],"前菜<br><img src=""sandwich-311262_960_720.png""><br><i>something that you eat as the first part of a meal</i><br>We had soup as a starter.",starter,ukstarg017.mp3,sandwich-311262_960_720.png
stationery<br>[sound:ukstate013.mp3],"文房具, 事務用品<br><img src=""stationery.jpg""><br><i>things that you use for writing, such as pens and paper</i><br>Stationery cupboard.",stationery,ukstate013.mp3,stationery.jpg
steep<br>[sound:uksteep001.mp3],"険しい、急な<br><img src=""steep.jpg""><br><i>A steep slope, hill, etc. goes up or down very quickly.</i><br>The hill was too steep to cycle up.",steep,uksteep001.mp3,steep.jpg
stock<br>[sound:ukstock001.mp3],"在庫（品）<br><img src=""stock.jpg""><br><i>all the things that you can buy in a shop</i><br>Sorry, we don't have that size in stock.",stock,ukstock001.mp3,stock.jpg
strategic<br>[sound:ukstrai030.mp3],"戦略(上)の; 戦略上重要[必要]な.<br><img src=""strategic.jpg""><br><i>helping to achieve a plan, for example in business or politics:</i><br>strategic planning",strategic,ukstrai030.mp3,strategic.jpg
strategy<br>[sound:ukstrat003.mp3],"計略, 戦略<br><img src=""strategy.jpg""><br><i>a plan that you use to do something</i><br>a sales strategy",strategy,ukstrat003.mp3,strategy.jpg
streamline<br>[sound:ukstrat017.mp3],"流線(型).<br><img src=""streamline.jpg""><br><i>to shape something so that it can move as effectively and quickly as possible through a liquid or gas:</i><br>Streamlining cars increases their fuel efficiency.",streamline,ukstrat017.mp3,streamline.jpg
strike<br>[sound:ukstrep029.mp3],"～を打つ, たたく, ぶつかる<br><img src=""strike.jpg""><br><i>to hit someone or something</i><br>Two climbers were struck by falling rocks.",strike,ukstrep029.mp3,strike.jpg
studio<br>[sound:ukstubb013.mp3],"（テレビやラジオなどの）スタジオ<br><img src=""studio.jpg""><br><i>a room where television or radio programmes or musical recordings are made</i><br>a majormovie studio",studio,ukstubb013.mp3,studio.jpg
submit<br>[sound:uksubmi001.mp3],"〔+目的語(+to+(代)名詞)〕〈…を〉〔…に〕(意見・批評を求めて)提出する，提示する; 寄託する，付託する.<br><img src=""submit.jpg""><br><i>to give or offer something for a decision to be made by others:</i><br>You must submit your application before 1 January.",submit,uksubmi001.mp3,submit.jpg
subscribe<br>[sound:uksubmi008.mp3],"申し込む, 定期購読をする<br><img src=""subscribe.jpg""><br><i>to pay money to an organization so that you regularly receive a service or product, such as a magazine or newspaper</i><br>to subscribe to a magazine/an online service",subscribe,uksubmi008.mp3,subscribe.jpg
subscription<br>[sound:uksubmi010.mp3],"会費, 定期購読料<br><img src=""subscription.jpg""><br><i>an agreement to pay regularly to receive a product or service or to be a member of an organization</i><br>an annual subscription",subscription,uksubmi010.mp3,subscription.jpg
subsidiary<br>[sound:uksubmi020.mp3],"補助(的)の，補足する<br><img src=""paste-de20f8e9c27c09ee229a1d7d23e086c04d737786.jpg""><br><i>describes something less important than something else with which it is connected:</i><br>a subsidiary role/factor",subsidiary,uksubmi020.mp3,paste-de20f8e9c27c09ee229a1d7d23e086c04d737786.jpg
suggest<br>[sound:uksugar002.mp3],"～を提案する, 提言する<br><img src=""suggest.jpg""><br><i>to say an idea or plan for someone else to consider</i><br>I suggest that we park the car here.",suggest,uksugar002.mp3,suggest.jpg
suggestion<br>[sound:uksugar004.mp3],"提案, 意見<br><img src=""suggestion.jpg""><br><i>an idea or plan that someone suggests</i><br>Philip made a few suggestions.",suggestion,uksugar004.mp3,suggestion.jpg
suit<br>[sound:uksugar009.mp3],"～に似合う<br><img src=""paste-8f65649c87328b3dd9d3dbe2c37aea8613a7e9bc.png""><br><i>to make someone look more attractive</i><br>Green really suits you.",suit,uksugar009.mp3,paste-8f65649c87328b3dd9d3dbe2c37aea8613a7e9bc.png
suitability<br>[sound:eus74420.mp3],"適切なこと, 適合<br><img src=""suitability.jpg""><br><i>The quality of being suitable.</i><br>information on the suitability of a product for use in the home",suitability,eus74420.mp3,suitability.jpg
suitable<br>[sound:uksugar011.mp3],"適切なふさわしい, 都合がよい<br><img src=""paste-cca838e8fe940d21ab1014fb958a4f7e88bb7fc8.png""><br><i>Appropriate to a purpose or an occasion.
acceptable or right for someone or something</i><br>What is a suitable time to call?",suitable,uksugar011.mp3,paste-cca838e8fe940d21ab1014fb958a4f7e88bb7fc8.png
supervise<br>[sound:uksuper030.mp3],"～を監督する, 指導する<br><img src=""supervise.jpg""><br><i>to watch a person or activity and make certain that everything is done correctly, safely, etc.</i><br>Students must be supervised by a teacher at all times.",supervise,uksuper030.mp3,supervise.jpg
supervision<br>[sound:uksuper101.mp3],"監視, 監督<br><img src=""supervision.jpg""><br><i>the act of watching a person or activity to make certain that everything is done correctly or safely</i><br>He needs constant supervision.",supervision,uksuper101.mp3,supervision.jpg
supplier<br>[sound:uksuper118.mp3],"供給者[会社，国].<br><img src=""supplier.jpg""><br><i>a company, person, etc. that provides things that people want or need, especially over a long period of time:</i><br>They used to be a leading supplier of military equipment.",supplier,uksuper118.mp3,supplier.jpg
supply<br>[sound:uksuper121.mp3],"～を供給する, 支給する, 提供する<br><img src=""supply.jpg""><br><i>to give things that people want or need, often over a long period of time</i><br>Who will supply the food for the party?",supply,uksuper121.mp3,supply.jpg
support<br>[sound:uksuper122.mp3],"～を支える, 支援する<br><img src=""support.jpg""><br><i>to help someone, often when they are having problems</i><br>My family has always supported me in my career.",support,uksuper122.mp3,support.jpg
supporter<br>[sound:uksuper124.mp3],"（スポーツチームの）サポーター<br><img src=""supporter.jpg""><br><i>someone who likes a particular sports team and spends time watching them</i><br>English Football supporters",supporter,uksuper124.mp3,supporter.jpg
surrounding<br>[sound:uksurro003.mp3],"周りの, 周辺の<br><img src=""surrounding.jpg""><br><i>in a position around something</i><br>the surrounding countryside",surrounding,uksurro003.mp3,surrounding.jpg
suspicious<br>[sound:uksurro030.mp3],"不審な, 疑わしい<br><img src=""suspicious.jpg""><br><i>making you feel that something is wrong or that something bad is happening</i><br>suspicious behaviour",suspicious,uksurro030.mp3,suspicious.jpg
switchboard<br>[sound:ukswipe009.mp3],"（電話の）交換台<br><img src=""switchboard.jpg""><br><i>a piece of equipment that is used to direct all the phone calls made from and to a building</i><br>Tearful fans jammed the radio station's switchboard after the singer's death(= so many people called that all the phones were busy).",switchboard,ukswipe009.mp3,switchboard.jpg
systematic<br>[sound:uksynta016.mp3],"体系的な, 組織的な<br><img src=""systematic.jpg""><br><i>done using a fixed and organized plan</i><br>the systematic collection and analysis of information",systematic,uksynta016.mp3,systematic.jpg
takeover<br>[sound:uktajik007.mp3],"買収<br><img src=""paste-4923f305665d0867d10e22e6d2557cc44ca658ab.jpg""><br><i>a situation in which a company gets control of another company by buying enough of its shares:</i><br>They were involved in a takeover last year.",takeover,uktajik007.mp3,paste-4923f305665d0867d10e22e6d2557cc44ca658ab.jpg
target<br>[sound:uktarge001.mp3],"標的, 的, ターゲット<br><img src=""target.jpg""><br><i>something or someone that you attack, shoot at, try to hit, etc.</i><br>It’s very difficult to hit a moving target.",target,uktarge001.mp3,target.jpg
tax<br>[sound:uktawny003.mp3],"税金, 税<br><img src=""tax.jpg""><br><i>money that you have to pay to the government from what you earn or when you buy things</i><br>They're putting up the tax on cigarettes.",tax,uktawny003.mp3,tax.jpg
